Date,Open,High,Low,Close,Adj Close,Volume
2017-06-12,1644.0,1651.800048828125,1633.8499755859375,1647.5,1520.6995849609375,2000556
2017-06-13,1642.050048828125,1682.199951171875,1642.050048828125,1667.6500244140625,1539.298828125,2737084
2017-06-14,1661.550048828125,1668.0,1644.0,1651.0999755859375,1524.0225830078125,6519614
2017-06-15,1648.699951171875,1653.699951171875,1629.550048828125,1636.8499755859375,1510.8692626953125,5678766
2017-06-16,1634.300048828125,1651.0,1629.1500244140625,1640.8499755859375,1514.5616455078125,2692532
2017-06-19,1659.0,1660.0,1645.199951171875,1654.199951171875,1526.8839111328125,2907637
2017-06-20,1651.1500244140625,1660.0,1627.9000244140625,1631.5,1505.930908203125,2304515
2017-06-21,1632.1500244140625,1638.0,1615.5,1628.25,1502.9312744140625,2359678
2017-06-22,1626.0999755859375,1660.0,1626.0999755859375,1653.800048828125,1526.514892578125,3438975
2017-06-23,1660.0,1661.0,1642.0999755859375,1651.3499755859375,1524.253173828125,2590704
2017-06-27,1655.699951171875,1667.0,1639.699951171875,1651.050048828125,1523.9764404296875,3612290
2017-06-28,1656.5,1658.800048828125,1623.0999755859375,1629.0,1503.62353515625,1683069
2017-06-29,1629.4000244140625,1654.9000244140625,1620.0999755859375,1632.199951171875,1506.576904296875,2783220
2017-06-30,1625.0,1625.0,1606.949951171875,1614.949951171875,1490.6546630859375,1866235
2017-07-03,1610.3499755859375,1629.0,1600.699951171875,1621.6500244140625,1496.83935546875,1518180
2017-07-04,1626.3499755859375,1646.5,1616.4000244140625,1640.6500244140625,1514.376953125,1909048
2017-07-05,1639.050048828125,1640.0,1622.25,1629.0999755859375,1503.7156982421875,1317408
2017-07-06,1623.050048828125,1654.0,1623.050048828125,1647.9000244140625,1521.0689697265625,2397552
2017-07-07,1650.0,1650.0,1617.0,1629.1500244140625,1503.76220703125,3405664
2017-07-10,1635.0,1643.550048828125,1620.9000244140625,1638.8499755859375,1512.7154541015625,310768
2017-07-11,1640.4000244140625,1649.0999755859375,1629.9000244140625,1642.75,1516.315185546875,1547377
2017-07-12,1647.0,1648.0,1626.050048828125,1639.949951171875,1513.7308349609375,2067988
2017-07-13,1640.199951171875,1665.0,1640.199951171875,1656.9000244140625,1529.376220703125,2728741
2017-07-14,1649.0,1649.9000244140625,1637.050048828125,1647.699951171875,1534.7786865234375,1214121
2017-07-17,1649.0,1658.9000244140625,1645.550048828125,1652.3499755859375,1539.10986328125,1080487
2017-07-18,1655.0,1676.949951171875,1649.0999755859375,1653.0,1539.715576171875,2073732
2017-07-19,1661.0,1661.0,1641.8499755859375,1654.8499755859375,1541.4385986328125,2812906
2017-07-20,1665.0999755859375,1665.1500244140625,1642.800048828125,1651.0,1537.8525390625,1042156
2017-07-21,1655.699951171875,1655.699951171875,1622.3499755859375,1640.949951171875,1528.4913330078125,2044159
2017-07-24,1646.800048828125,1647.0,1626.300048828125,1632.25,1520.387451171875,5390510
2017-07-25,1643.0,1643.0,1627.3499755859375,1632.050048828125,1520.2012939453125,2986733
2017-07-26,1635.0,1643.800048828125,1620.0,1633.449951171875,1521.505126953125,5038801
2017-07-27,1647.0,1743.449951171875,1642.1500244140625,1728.199951171875,1609.76171875,9028591
2017-07-28,1717.5,1799.199951171875,1709.0999755859375,1785.3499755859375,1662.995361328125,7936274
2017-07-31,1783.9000244140625,1799.9000244140625,1751.199951171875,1789.25,1666.6280517578125,4669583
2017-08-01,1787.25,1799.0,1754.699951171875,1779.0999755859375,1657.1734619140625,3259641
2017-08-02,1777.0,1783.25,1760.0,1766.4000244140625,1645.3441162109375,1960377
2017-08-03,1774.0,1776.800048828125,1725.0,1736.75,1617.725830078125,3975454
2017-08-04,1725.300048828125,1738.6500244140625,1721.0,1731.3499755859375,1612.6959228515625,5369383
2017-08-07,1731.0,1753.0,1720.0999755859375,1725.4000244140625,1607.1536865234375,2372097
2017-08-08,1729.9000244140625,1732.050048828125,1701.0,1719.9000244140625,1602.0308837890625,2915229
2017-08-09,1718.9000244140625,1741.800048828125,1705.0,1731.6500244140625,1612.9754638671875,1817847
2017-08-10,1728.0,1749.050048828125,1699.0,1709.800048828125,1592.6229248046875,3177026
2017-08-11,1686.5,1709.449951171875,1681.4000244140625,1695.3499755859375,1579.163330078125,1987331
2017-08-14,1700.800048828125,1745.300048828125,1691.300048828125,1713.949951171875,1596.488525390625,2144672
2017-08-16,1722.800048828125,1758.0,1715.0999755859375,1741.75,1622.383056640625,3357599
2017-08-17,1748.75,1766.0,1720.25,1759.25,1638.683837890625,2408279
2017-08-18,1757.0,1758.75,1725.25,1735.050048828125,1616.1424560546875,1897962
2017-08-21,1737.199951171875,1745.4000244140625,1730.0,1738.1500244140625,1619.0299072265625,1685595
2017-08-22,1743.9000244140625,1756.75,1737.5999755859375,1750.4000244140625,1630.4405517578125,1505736
2017-08-23,1750.25,1769.0,1747.699951171875,1765.25,1644.2725830078125,2858972
2017-08-24,1764.5999755859375,1769.0,1746.0,1757.3499755859375,1636.9139404296875,1560281
2017-08-28,1765.0,1784.449951171875,1756.449951171875,1766.449951171875,1645.3905029296875,4268581
2017-08-29,1754.5,1762.5,1725.0,1727.800048828125,1609.3892822265625,3262401
2017-08-30,1741.0,1770.0,1738.5,1759.050048828125,1638.4974365234375,2399821
2017-08-31,1762.0,1780.949951171875,1746.0,1776.9000244140625,1655.1243896484375,4646322
2017-09-01,1776.0,1776.0,1751.6500244140625,1759.550048828125,1638.9635009765625,2115809
2017-09-04,1767.800048828125,1768.5,1742.050048828125,1755.4000244140625,1635.09765625,1660749
2017-09-05,1754.0,1772.199951171875,1748.050048828125,1767.300048828125,1646.1820068359375,1287567
2017-09-06,1754.0,1777.0,1749.199951171875,1775.0,1653.3546142578125,1904953
2017-09-07,1773.0999755859375,1790.4000244140625,1752.0999755859375,1781.699951171875,1659.59521484375,2919242
2017-09-08,1782.0,1789.8499755859375,1774.0999755859375,1779.1500244140625,1657.2200927734375,1617395
2017-09-11,1782.5,1796.0,1776.3499755859375,1781.699951171875,1659.59521484375,1803438
2017-09-12,1792.800048828125,1802.0,1768.699951171875,1798.0999755859375,1674.871337890625,2319571
2017-09-13,1795.0,1799.699951171875,1773.5999755859375,1778.0999755859375,1656.2420654296875,1953168
2017-09-14,1777.0,1778.1500244140625,1763.050048828125,1771.800048828125,1650.3739013671875,3630935
2017-09-15,1761.0999755859375,1781.300048828125,1758.0,1768.949951171875,1647.718994140625,4778170
2017-09-18,1774.0,1779.449951171875,1763.5999755859375,1771.75,1650.3272705078125,1878242
2017-09-19,1775.1500244140625,1776.1500244140625,1751.0,1752.5999755859375,1632.489501953125,2407597
2017-09-20,1746.0,1771.0,1746.0,1767.1500244140625,1646.0423583984375,1907381
2017-09-21,1766.0,1795.3499755859375,1764.0,1788.5999755859375,1666.022216796875,4404969
2017-09-22,1785.0,1786.0999755859375,1770.1500244140625,1780.949951171875,1658.896728515625,2208485
2017-09-25,1777.800048828125,1777.8499755859375,1738.9000244140625,1755.050048828125,1634.771728515625,2021237
2017-09-26,1755.0,1758.800048828125,1728.0999755859375,1741.25,1621.9173583984375,2493262
2017-09-27,1757.0,1757.0,1715.800048828125,1719.3499755859375,1601.5181884765625,2823110
2017-09-28,1720.0999755859375,1764.800048828125,1713.0,1744.3499755859375,1624.804931640625,3640524
2017-09-29,1749.0,1758.699951171875,1730.0,1742.1500244140625,1622.7557373046875,2811969
2017-10-03,1753.0999755859375,1768.0,1734.1500244140625,1761.5999755859375,1640.8726806640625,3369694
2017-10-04,1762.0999755859375,1777.6500244140625,1750.0,1768.0999755859375,1646.927490234375,2256778
2017-10-05,1772.300048828125,1776.0,1748.0999755859375,1751.699951171875,1631.6513671875,1318348
2017-10-06,1752.199951171875,1765.949951171875,1733.25,1740.0,1620.753173828125,3033715
2017-10-09,1739.9000244140625,1753.800048828125,1731.199951171875,1749.699951171875,1629.788330078125,1512781
2017-10-10,1748.550048828125,1749.699951171875,1737.300048828125,1744.75,1625.177490234375,1956024
2017-10-11,1750.0,1763.4000244140625,1741.949951171875,1750.75,1630.7664794921875,1251359
2017-10-12,1752.1500244140625,1758.800048828125,1742.0999755859375,1755.550048828125,1635.237548828125,1570135
2017-10-13,1752.0999755859375,1773.800048828125,1752.0,1766.449951171875,1645.3905029296875,2721949
2017-10-16,1771.0,1779.4000244140625,1746.050048828125,1762.9000244140625,1642.083740234375,2650209
2017-10-17,1760.800048828125,1767.449951171875,1751.300048828125,1759.75,1639.1495361328125,1432658
2017-10-18,1759.75,1764.199951171875,1749.0,1751.550048828125,1631.51171875,1747083
2017-10-19,1751.0,1754.75,1738.9000244140625,1745.75,1626.109130859375,119832
2017-10-23,1751.800048828125,1751.800048828125,1713.0,1722.4000244140625,1604.3592529296875,2813675
2017-10-24,1725.0,1732.0,1712.0,1722.300048828125,1604.26611328125,1561822
2017-10-25,1736.9000244140625,1737.9000244140625,1649.3499755859375,1677.6500244140625,1562.6761474609375,3823429
2017-10-26,1669.5,1707.0,1638.0,1692.3499755859375,1576.36865234375,6425264
2017-10-27,1704.0,1716.0,1681.3499755859375,1699.050048828125,1582.609619140625,1217140
2017-10-30,1706.4000244140625,1722.800048828125,1685.0999755859375,1705.800048828125,1588.8970947265625,2705599
2017-10-31,1711.0,1727.800048828125,1697.949951171875,1707.4000244140625,1590.3870849609375,2287919
2017-11-01,1710.0,1760.0999755859375,1701.25,1754.300048828125,1634.0732421875,3406418
2017-11-02,1743.0999755859375,1769.8499755859375,1743.0999755859375,1762.25,1641.4781494140625,2386293
2017-11-03,1771.0,1790.0,1760.1500244140625,1776.300048828125,1654.5653076171875,1614278
2017-11-06,1770.0,1799.0,1766.0,1790.199951171875,1667.5126953125,1465290
2017-11-07,1783.5999755859375,1804.0,1760.25,1764.6500244140625,1643.7137451171875,2261156
2017-11-08,1758.199951171875,1777.949951171875,1742.25,1747.449951171875,1627.6925048828125,2713933
2017-11-09,1760.0,1760.0,1706.0,1725.8499755859375,1607.5728759765625,3596933
2017-11-10,1726.0,1726.0,1697.1500244140625,1709.5,1592.3433837890625,2331920
2017-11-13,1700.0999755859375,1705.0,1666.4000244140625,1670.300048828125,1555.829833984375,3835863
2017-11-14,1664.0,1682.550048828125,1658.0,1661.4000244140625,1547.5399169921875,3488363
2017-11-15,1663.0,1676.4000244140625,1648.4000244140625,1650.9000244140625,1537.759521484375,2688079
2017-11-16,1660.0,1672.0,1649.300048828125,1664.4000244140625,1550.3343505859375,4085012
2017-11-17,1694.0,1720.0,1688.300048828125,1705.5,1588.617431640625,4157219
2017-11-20,1699.9000244140625,1706.75,1685.0,1689.199951171875,1573.4345703125,3406045
2017-11-21,1692.9000244140625,1706.0,1687.0,1694.5,1578.37158203125,3626597
2017-11-22,1694.5,1724.949951171875,1692.75,1718.1500244140625,1600.4007568359375,3096864
2017-11-23,1715.0,1720.949951171875,1700.6500244140625,1704.5999755859375,1587.779052734375,1891748
2017-11-24,1707.9000244140625,1715.0,1697.0999755859375,1711.050048828125,1593.7872314453125,1269395
2017-11-27,1709.0,1714.550048828125,1699.5999755859375,1711.0,1593.7406005859375,1160941
2017-11-28,1713.199951171875,1737.0,1710.0,1725.5,1607.2467041015625,2024236
2017-11-29,1727.0999755859375,1727.0999755859375,1700.3499755859375,1704.1500244140625,1587.3599853515625,5140571
2017-11-30,1702.0,1703.8499755859375,1667.949951171875,1675.699951171875,1560.8597412109375,6832920
2017-12-01,1684.199951171875,1685.75,1651.050048828125,1658.800048828125,1545.1181640625,2269479
2017-12-04,1664.9000244140625,1685.0,1655.5999755859375,1680.4000244140625,1565.23779296875,3197224
2017-12-05,1677.0,1690.0,1663.4000244140625,1679.5,1564.3994140625,2444540
2017-12-06,1673.050048828125,1675.4000244140625,1640.8499755859375,1648.4000244140625,1535.4306640625,3917846
2017-12-07,1650.0,1660.0,1644.0999755859375,1655.550048828125,1542.0908203125,2212536
2017-12-08,1665.0,1688.0999755859375,1660.0,1682.949951171875,1567.6129150390625,3673846
2017-12-11,1692.0,1718.0,1691.0,1709.949951171875,1592.762451171875,2775331
2017-12-12,1707.0999755859375,1715.0,1698.0,1710.800048828125,1593.5543212890625,3650373
2017-12-13,1709.0999755859375,1716.6500244140625,1688.300048828125,1696.699951171875,1580.4205322265625,2176285
2017-12-14,1705.0,1710.0,1682.25,1704.5,1587.68603515625,1996271
2017-12-15,1714.0,1734.550048828125,1713.050048828125,1723.0,1604.918212890625,2987009
2017-12-18,1713.0999755859375,1741.300048828125,1679.699951171875,1719.949951171875,1602.0771484375,2221752
