Date,Open,High,Low,Close,Adj Close,Volume
2017-06-12,1369.949951171875,1383.0,1356.550048828125,1364.949951171875,1351.4276123046875,370028
2017-06-13,1374.0,1380.0,1361.0,1371.5,1357.9127197265625,435644
2017-06-14,1374.199951171875,1375.0,1354.0,1361.0,1347.5167236328125,634727
2017-06-15,1361.0999755859375,1413.0,1352.199951171875,1405.25,1391.328369140625,1569774
2017-06-16,1415.0,1424.8499755859375,1403.300048828125,1410.300048828125,1396.328369140625,824516
2017-06-19,1405.199951171875,1421.699951171875,1395.5999755859375,1399.8499755859375,1385.98193359375,426223
2017-06-20,1407.699951171875,1432.9000244140625,1395.050048828125,1409.5999755859375,1395.6353759765625,781161
2017-06-21,1404.800048828125,1426.0,1401.0,1416.6500244140625,1402.6156005859375,449181
2017-06-22,1419.0,1427.0,1395.300048828125,1401.800048828125,1387.91259765625,477586
2017-06-23,1405.0,1415.5,1366.0,1400.75,1386.873046875,620781
2017-06-27,1400.0,1400.0,1336.75,1349.949951171875,1336.5762939453125,1053829
2017-06-28,1341.0,1377.0,1313.9000244140625,1372.3499755859375,1358.75439453125,998218
2017-06-29,1379.0,1394.8499755859375,1366.5,1376.300048828125,1362.665283203125,726869
2017-06-30,1367.5999755859375,1380.0,1352.5,1373.0999755859375,1359.496826171875,496260
2017-07-03,1380.0,1390.0,1366.5,1387.1500244140625,1373.4078369140625,446514
2017-07-04,1390.0,1408.75,1376.550048828125,1379.550048828125,1365.883056640625,704342
2017-07-05,1375.0,1407.0,1370.0999755859375,1398.550048828125,1384.69482421875,643929
2017-07-06,1398.9000244140625,1413.5,1392.3499755859375,1399.300048828125,1389.0128173828125,418130
2017-07-07,1398.5,1403.5999755859375,1387.4000244140625,1391.699951171875,1381.4686279296875,202005
2017-07-10,1405.5999755859375,1415.050048828125,1395.0999755859375,1412.800048828125,1402.41357421875,149650
2017-07-11,1419.4000244140625,1431.0,1409.5999755859375,1419.199951171875,1408.7664794921875,665556
2017-07-12,1424.5,1452.0,1420.0,1443.699951171875,1433.08642578125,654934
2017-07-13,1452.0,1489.5,1450.9000244140625,1485.9000244140625,1474.9761962890625,1011798
2017-07-14,1485.0,1508.6500244140625,1470.6500244140625,1499.4000244140625,1488.376953125,570522
2017-07-17,1504.949951171875,1549.699951171875,1488.050048828125,1538.5,1527.189453125,947006
2017-07-18,1537.949951171875,1545.1500244140625,1507.0,1512.3499755859375,1501.231689453125,501708
2017-07-19,1519.6500244140625,1577.4000244140625,1515.0,1541.8499755859375,1530.5147705078125,2655273
2017-07-20,1551.0,1608.0,1547.0999755859375,1595.3499755859375,1583.621337890625,2169635
2017-07-21,1598.9000244140625,1631.5,1585.0,1621.3499755859375,1609.4302978515625,1380541
2017-07-24,1633.0,1637.300048828125,1587.949951171875,1597.4000244140625,1585.656494140625,835475
2017-07-25,1606.9000244140625,1632.9000244140625,1600.0,1627.5,1615.5350341796875,813854
2017-07-26,1636.0,1695.75,1630.0,1687.1500244140625,1674.7464599609375,1475906
2017-07-27,1704.0,1739.800048828125,1671.0999755859375,1679.3499755859375,1667.00390625,1955562
2017-07-28,1672.0,1710.9000244140625,1662.550048828125,1701.3499755859375,1688.84228515625,926268
2017-07-31,1718.0,1724.0,1697.5999755859375,1703.0999755859375,1690.579345703125,576928
2017-08-01,1709.9000244140625,1727.9000244140625,1706.050048828125,1716.25,1703.6326904296875,692591
2017-08-02,1724.949951171875,1726.199951171875,1691.0999755859375,1707.199951171875,1694.649169921875,396171
2017-08-03,1714.0,1729.0,1698.050048828125,1701.75,1689.2392578125,775709
2017-08-04,1704.9000244140625,1730.0,1701.050048828125,1723.449951171875,1710.7796630859375,710636
2017-08-07,1735.5,1805.949951171875,1729.5999755859375,1798.1500244140625,1784.9306640625,1504033
2017-08-08,1813.0,1829.5,1772.0,1779.800048828125,1766.715576171875,1761065
2017-08-09,1769.9000244140625,1769.9000244140625,1682.550048828125,1697.699951171875,1685.218994140625,1899560
2017-08-10,1680.0,1689.9000244140625,1610.050048828125,1635.5999755859375,1623.5755615234375,1835002
2017-08-11,1590.0,1732.5999755859375,1590.0,1695.4000244140625,1682.9359130859375,3505576
2017-08-14,1721.300048828125,1742.3499755859375,1705.0,1710.9000244140625,1698.3221435546875,1311855
2017-08-16,1730.0,1730.0,1683.199951171875,1721.3499755859375,1708.695068359375,705754
2017-08-17,1730.0,1762.5,1720.5,1728.75,1716.040771484375,729269
2017-08-18,1710.0,1722.9000244140625,1688.5,1704.949951171875,1692.4156494140625,932335
2017-08-21,1704.949951171875,1731.0,1678.550048828125,1690.5999755859375,1678.171142578125,1090057
